magnification,detector,image_path,tile_x,tile_y,pitch_1d_um,n_grooves,sd_grooves_um,profile_height,pitch_fft_um,fft_peak_freq,fft_snr,fft_quality,fft_peak_width_fwhm
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y000.png,0,0,1.647729,9,0.016484,0.294711,1.6488084766766475,0.008088228674612369,261.01140832170216,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y001.png,0,1,1.649211,9,0.016333,0.296457,1.6456172661733306,0.008103913512654735,263.75467280125747,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y002.png,0,2,1.641802,9,0.018193,0.263003,1.6436795331982057,0.008113467212219564,249.77273751426645,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y003.png,0,3,1.644766,9,0.016333,0.246135,1.642329257207845,0.008120137872154019,222.00102703665536,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y004.png,0,4,1.640321,9,0.013336,0.260291,1.6453109065643263,0.008105422474739188,266.5387875807808,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y005.png,0,5,1.646248,9,0.01899,0.271734,1.6453947561824422,0.008105009420925433,244.89335934212664,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y006.png,0,6,1.645655,10,0.026072,0.262908,1.643464587832113,0.008114528355972294,244.0397921577722,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y007.png,0,7,1.644321,10,0.023564,0.258728,1.6416291960009488,0.00812360064775084,233.65229283629944,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y008.png,0,8,1.643284,9,0.022884,0.257221,1.6435363016725404,0.00811417428774084,235.39397097688305,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y009.png,0,9,1.645655,10,0.016869,0.25043,1.647077985432328,0.00809672651686833,236.8862565311576,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y010.png,0,10,1.649211,9,0.01491,0.271437,1.644584956202932,0.008109000358844596,248.4035778815573,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y011.png,0,11,1.644766,9,0.01886,0.261931,1.644168768150569,0.008111052988192223,226.5772224197063,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y012.png,0,12,1.647729,9,0.020127,0.22798,1.6485789645975988,0.008089354702675808,231.7712810818235,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y013.png,0,13,1.645655,10,0.021958,0.258328,1.6461908205928957,0.008101090003160689,237.78876685388792,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y014.png,0,14,1.635875,9,0.024949,0.254359,1.6407344431605817,0.008128030745981472,233.2101148967656,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y015.png,0,15,1.641802,9,0.016927,0.247318,1.6424364738177817,0.008119607797677014,255.46014477088565,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y016.png,0,16,1.644321,10,0.025958,0.250872,1.6399998620773508,0.008131671415574184,242.4457216608725,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y017.png,0,17,1.644766,9,0.016333,0.241604,1.6428362644880006,0.008117631859165357,239.46646203284155,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X000_Y018.png,0,18,1.641802,9,0.019377,0.256052,1.6413983182507896,0.008124743306799465,235.85009891483628,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y000.png,1,0,1.647729,9,0.020127,0.299949,1.6446147618110216,0.008108853398174956,249.28907676035163,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y001.png,1,1,1.646989,10,0.023731,0.263656,1.6463769753605642,0.008100174018213153,253.52814702932577,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y002.png,1,2,1.645655,10,0.011246,0.263425,1.6465439731995983,0.008099352472248479,257.9826091657163,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y003.png,1,3,1.638839,9,0.022558,0.257454,1.6420356468927817,0.008121589823726148,248.65958912028285,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y004.png,1,4,1.647729,9,0.02592,0.27157,1.6453260933262654,0.00810534765970888,217.8559392091812,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y005.png,1,5,1.644766,9,0.023099,0.256751,1.6446996712937176,0.008108434769437251,236.66523557650007,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y006.png,1,6,1.645655,10,0.021958,0.274127,1.6446882678441166,0.00810849098928696,224.53081256078377,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y007.png,1,7,1.646248,9,0.026764,0.263404,1.647737233602767,0.008093487073082066,260.4019242673167,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y008.png,1,8,1.643284,9,0.02475,0.258264,1.6403608666237692,0.008129881827434933,238.8962902661996,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y009.png,1,9,1.641654,10,0.023897,0.254558,1.639519755471905,0.008134052642849368,220.74136837666288,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y010.png,1,10,1.641802,9,0.010425,0.275692,1.6410243396277482,0.008126594882209449,228.2119192624665,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y011.png,1,11,1.640321,9,0.022115,0.237899,1.6409987931883596,0.008126721393919546,213.35015517707828,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y012.png,1,12,1.850362,8,0.567489,0.250021,1.645332369776752,0.008105316740233766,232.23315940708872,sub-bin,0.984375
400,SED,/Users/dawid/Library/Mobile Documents/com~apple~CloudDocs/Dokumenty/SEM_measurements/Calibration/mag400_SED-BED/SED/Grp_002_SED_X001_Y013.png,1,13,1.642988,10,0.01514,0.25467,1.6403791910717176,0.008129791009655005,223.50559712021837,sub-bin,0.984375
